customer_id,signup_date,home_region,customer_segment,acquisition_channel
C-01889,2024-06-05,West,New,Email
C-01890,2024-07-14,West,New,Marketplace
C-01891,2025-12-20,Central,VIP,Organic Search
C-01892,2025-09-05,South,VIP,Social
C-01893,2024-10-08,Central,Returning,Social
C-01894,2024-05-19,Central,New,Paid Search
C-01895,2025-06-05,South,VIP,Direct
C-01896,2023-08-07,North,Returning,Email
C-01897,2022-11-26,South,Returning,Marketplace
C-01898,2025-08-04,East,Returning,Marketplace
C-01899,2023-04-14,Central,Returning,Marketplace
C-01900,2025-05-06,South,Returning,Marketplace
C-01901,2026-03-22,North,New,Social
C-01902,2022-11-24,South,New,Organic Search
C-01903,2022-11-26,North,New,Paid Search
C-01904,2024-11-08,West,New,Social
C-01905,2024-02-02,East,New,Paid Search
C-01906,2024-06-03,West,Returning,Email
C-01907,2022-11-21,West,New,Paid Search
C-01908,2024-05-28,East,Returning,Email
C-01909,2026-01-08,East,Returning,Organic Search
C-01910,2026-02-23,North,New,Organic Search
C-01911,2026-01-17,Central,Returning,Social
C-01912,2024-05-21,West,New,Direct
C-01913,2025-11-02,West,Returning,Marketplace
C-01914,2022-11-11,West,VIP,Direct
C-01915,2023-02-21,South,Returning,Marketplace
C-01916,2025-02-17,West,New,Email
C-01917,2024-11-16,North,Returning,Social
C-01918,2023-02-11,South,New,Paid Search
C-01919,2022-11-17,South,New,Marketplace
C-01920,2022-12-28,North,VIP,Social
C-01921,2023-04-08,North,VIP,Paid Search
C-01922,2023-03-15,North,Returning,Email
C-01923,2022-12-26,East,Returning,Paid Search
C-01924,2024-04-02,East,New,Direct
C-01925,2023-02-26,East,Returning,Organic Search
C-01926,2023-04-05,East,Returning,Social
C-01927,2025-05-09,North,Returning,Organic Search
C-01928,2023-01-14,Central,New,Social
C-01929,2023-07-26,West,New,Organic Search
C-01930,2026-04-10,North,Returning,Social
C-01931,2025-12-26,West,New,Paid Search
C-01932,2026-04-24,North,Returning,Email
C-01933,2022-11-28,East,Returning,Paid Search
C-01934,2026-04-30,South,Returning,Direct
C-01935,2022-12-30,South,Returning,Organic Search
C-01936,2023-06-05,West,New,Email
C-01937,2023-12-08,North,VIP,Email
C-01938,2024-11-03,West,Returning,Paid Search
C-01939,2024-03-18,North,New,Organic Search
C-01940,2026-02-16,Central,Returning,Social
C-01941,2024-08-05,East,Returning,Organic Search
C-01942,2025-06-25,South,New,Paid Search
C-01943,2022-11-23,West,Returning,Organic Search
C-01944,2024-03-07,West,Returning,Marketplace
C-01945,2025-03-20,Central,New,Social
C-01946,2023-12-24,South,Returning,Social
C-01947,2025-06-21,South,Returning,Email
C-01948,2024-09-24,South,Returning,Organic Search
C-01949,2025-05-25,Central,Returning,Email
C-01950,2022-11-14,West,Returning,Email
C-01951,2024-01-17,West,New,Direct
C-01952,2024-09-15,South,Returning,Paid Search
C-01953,2022-11-20,North,New,Organic Search
C-01954,2023-06-30,East,New,Social
C-01955,2024-11-13,North,New,Organic Search
C-01956,2023-10-29,South,New,Organic Search
C-01957,2025-12-16,North,New,Organic Search
C-01958,2024-04-26,North,VIP,Social
C-01959,2024-12-22,Central,Returning,Paid Search
C-01960,2024-01-11,North,New,Marketplace
C-01961,2023-10-23,Central,VIP,Direct
C-01962,2025-04-13,North,Returning,Organic Search
C-01963,2023-08-01,North,Returning,Paid Search
C-01964,2024-12-12,South,New,Social
C-01965,2023-02-09,East,Returning,Marketplace
C-01966,2024-07-01,South,Returning,Organic Search
C-01967,2024-06-02,Central,Returning,Direct
C-01968,2025-08-04,North,New,Email
C-01969,2026-04-19,East,New,Social
C-01970,2025-09-14,East,New,Organic Search
C-01971,2024-12-11,East,Returning,Direct
C-01972,2025-07-04,South,New,Direct
C-01973,2026-02-14,North,Returning,Marketplace
C-01974,2025-05-20,South,Returning,Paid Search
C-01975,2024-12-18,Central,Returning,Paid Search
C-01976,2025-12-08,West,New,Paid Search
C-01977,2025-10-04,East,New,Email
C-01978,2024-09-25,East,Returning,Paid Search
C-01979,2025-08-21,South,New,Organic Search
C-01980,2024-02-28,North,New,Marketplace
C-01981,2024-07-02,East,Returning,Social
C-01982,2024-05-26,North,VIP,Organic Search
C-01983,2023-01-24,South,Returning,Social
C-01984,2024-04-02,West,New,Social
C-01985,2024-05-22,East,New,Organic Search
C-01986,2025-11-23,North,VIP,Paid Search
C-01987,2024-10-16,South,Returning,Paid Search
C-01988,2026-02-06,North,Returning,Social
C-01989,2023-09-08,North,Returning,Social
C-01990,2024-01-10,East,Returning,Marketplace
C-01991,2025-06-23,East,Returning,Marketplace
C-01992,2024-08-09,South,Returning,Direct
C-01993,2025-03-11,East,New,Email
C-01994,2024-12-13,Central,New,Paid Search
C-01995,2022-11-26,West,Returning,Paid Search
C-01996,2024-02-11,West,New,Paid Search
C-01997,2025-11-12,East,New,Email
C-01998,2023-01-11,North,VIP,Direct
C-01999,2024-09-13,West,Returning,Direct
C-02000,2026-01-25,Central,Returning,Organic Search
C-02001,2025-01-15,South,New,Email
C-02002,2024-09-10,East,Returning,Marketplace
C-02003,2023-05-16,West,New,Organic Search
C-02004,2026-03-26,North,Returning,Organic Search
C-02005,2025-01-05,North,New,Social
C-02006,2023-03-30,South,Returning,Organic Search
C-02007,2024-09-06,South,Returning,Organic Search
C-02008,2023-06-21,South,New,Social
C-02009,2025-01-11,Central,VIP,Organic Search
C-02010,2024-01-02,West,New,Social
C-02011,2023-09-28,Central,Returning,Email
C-02012,2025-09-01,East,Returning,Organic Search
C-02013,2023-08-26,West,Returning,Email
C-02014,2024-03-26,Central,Returning,Marketplace
C-02015,2025-06-06,North,Returning,Organic Search
C-02016,2025-05-29,West,New,Marketplace
C-02017,2025-01-15,West,Returning,Organic Search
C-02018,2024-03-31,East,New,Paid Search
C-02019,2025-01-02,North,VIP,Email
C-02020,2025-01-20,North,Returning,Marketplace
C-02021,2023-09-26,East,New,Paid Search
C-02022,2023-03-23,West,Returning,Organic Search
C-02023,2025-08-13,West,New,Organic Search
C-02024,2024-12-01,North,New,Social
C-02025,2024-09-04,North,New,Organic Search
C-02026,2023-02-06,North,Returning,Social
C-02027,2025-06-09,West,New,Marketplace
C-02028,2025-01-27,South,New,Social
C-02029,2023-08-13,West,New,Email
C-02030,2023-03-26,West,New,Social
C-02031,2025-04-21,West,New,Marketplace
C-02032,2023-10-22,East,Returning,Organic Search
C-02033,2023-07-19,South,Returning,Organic Search
C-02034,2022-11-29,North,Returning,Paid Search
C-02035,2024-01-24,Central,Returning,Email
C-02036,2025-04-30,West,Returning,Marketplace
C-02037,2023-06-05,South,New,Organic Search
C-02038,2022-11-16,South,New,Organic Search
C-02039,2024-04-01,North,New,Organic Search
C-02040,2025-03-19,North,New,Marketplace
C-02041,2023-03-16,Central,New,Marketplace
C-02042,2023-10-16,North,Returning,Email
C-02043,2024-09-06,East,New,Social
C-02044,2025-11-20,South,New,Organic Search
C-02045,2023-06-11,North,New,Paid Search
C-02046,2024-08-15,North,New,Organic Search
C-02047,2024-05-30,South,Returning,Organic Search
C-02048,2024-01-28,West,New,Email
C-02049,2023-06-03,West,Returning,Direct
C-02050,2026-01-15,Central,New,Email
C-02051,2025-01-10,Central,Returning,Social
C-02052,2024-09-17,West,New,Social
C-02053,2025-07-21,North,New,Direct
C-02054,2025-05-14,West,New,Organic Search
C-02055,2026-02-22,North,Returning,Organic Search
C-02056,2023-07-19,West,New,Social
C-02057,2026-04-29,North,New,Email
C-02058,2023-12-25,North,New,Organic Search
C-02059,2026-03-15,East,VIP,Marketplace
C-02060,2023-08-08,West,New,Social
C-02061,2025-10-08,South,Returning,Marketplace
C-02062,2022-12-25,West,New,Paid Search
C-02063,2024-01-02,Central,Returning,Social
C-02064,2024-03-29,West,Returning,Organic Search
C-02065,2024-12-27,North,Returning,Social
C-02066,2023-03-19,North,Returning,Organic Search
C-02067,2023-08-23,North,VIP,Organic Search
C-02068,2025-12-05,Central,Returning,Organic Search
C-02069,2023-04-16,East,Returning,Organic Search
C-02070,2023-12-16,North,New,Organic Search
C-02071,2024-06-13,Central,Returning,Organic Search
C-02072,2025-07-19,Central,New,Paid Search
C-02073,2023-10-16,South,Returning,Email
C-02074,2025-04-12,West,Returning,Marketplace
C-02075,2022-12-17,South,Returning,Organic Search
C-02076,2024-07-13,North,Returning,Social
C-02077,2024-04-16,South,New,Paid Search
C-02078,2026-01-01,North,Returning,Organic Search
C-02079,2025-06-25,Central,New,Organic Search
C-02080,2025-08-28,South,Returning,Paid Search
C-02081,2025-03-07,Central,VIP,Paid Search
C-02082,2025-08-05,Central,New,Organic Search
C-02083,2023-01-25,North,VIP,Direct
C-02084,2023-10-05,East,New,Organic Search
C-02085,2024-10-20,East,Returning,Social
C-02086,2023-03-05,Central,Returning,Social
C-02087,2024-03-17,Central,Returning,Paid Search
C-02088,2023-01-03,West,Returning,Organic Search
C-02089,2025-05-27,North,VIP,Organic Search
C-02090,2026-02-03,West,VIP,Organic Search
C-02091,2023-05-15,Central,Returning,Paid Search
C-02092,2026-02-19,North,VIP,Marketplace
C-02093,2025-03-22,South,New,Social
C-02094,2025-08-28,West,VIP,Paid Search
C-02095,2024-07-29,West,Returning,Direct
C-02096,2023-05-08,East,New,Marketplace
C-02097,2023-08-26,North,New,Social
C-02098,2024-07-29,North,New,Email
C-02099,2023-05-24,West,New,Email
C-02100,2024-06-19,North,Returning,Paid Search
C-02101,2023-08-09,North,New,Direct
C-02102,2025-05-17,North,Returning,Organic Search
C-02103,2023-11-16,North,Returning,Direct
C-02104,2025-02-21,Central,Returning,Organic Search
C-02105,2023-10-13,North,New,Organic Search
C-02106,2023-03-18,East,New,Email
C-02107,2023-06-01,South,New,Direct
C-02108,2026-02-11,North,Returning,Organic Search
C-02109,2022-11-21,East,New,Direct
C-02110,2024-05-04,East,VIP,Paid Search
C-02111,2025-04-04,West,New,Paid Search
C-02112,2024-08-13,Central,Returning,Social
C-02113,2024-12-21,Central,Returning,Marketplace
C-02114,2023-05-31,Central,New,Paid Search
C-02115,2023-08-18,North,New,Email
C-02116,2024-03-30,East,New,Social
C-02117,2025-07-07,West,Returning,Organic Search
C-02118,2024-08-27,South,New,Organic Search
C-02119,2024-09-03,North,Returning,Email
C-02120,2026-04-14,South,Returning,Direct
C-02121,2025-07-09,Central,VIP,Marketplace
C-02122,2025-01-03,North,New,Organic Search
C-02123,2025-10-07,West,Returning,Social
C-02124,2023-01-11,West,New,Paid Search
C-02125,2025-12-04,East,VIP,Marketplace
C-02126,2023-07-01,East,Returning,Organic Search
C-02127,2023-10-22,West,Returning,Organic Search
C-02128,2025-04-15,North,VIP,Direct
C-02129,2024-09-05,West,VIP,Organic Search
C-02130,2024-04-17,Central,Returning,Social
C-02131,2023-08-12,West,VIP,Email
C-02132,2024-09-18,Central,Returning,Social
C-02133,2026-03-21,South,New,Direct
C-02134,2024-12-27,West,Returning,Direct
C-02135,2025-04-19,North,Returning,Organic Search
C-02136,2023-05-05,South,New,Email
C-02137,2023-11-27,North,Returning,Paid Search
C-02138,2024-08-09,East,VIP,Organic Search
C-02139,2023-03-13,North,Returning,Paid Search
C-02140,2025-03-23,South,New,Social
C-02141,2023-07-23,East,Returning,Organic Search
C-02142,2025-01-24,Central,New,Paid Search
C-02143,2024-07-06,East,Returning,Paid Search
C-02144,2026-03-22,West,New,Marketplace
C-02145,2023-01-16,South,Returning,Direct
C-02146,2023-07-17,West,New,Email
C-02147,2024-01-22,West,Returning,Paid Search
C-02148,2024-09-19,West,New,Marketplace
C-02149,2024-02-10,North,Returning,Marketplace
C-02150,2023-11-08,West,Returning,Paid Search
C-02151,2023-09-29,East,VIP,Paid Search
C-02152,2025-07-03,West,VIP,Paid Search
C-02153,2025-10-23,South,Returning,Direct
C-02154,2025-12-03,North,New,Social
C-02155,2026-02-07,North,Returning,Direct
C-02156,2024-07-21,North,Returning,Organic Search
C-02157,2025-07-22,North,New,Organic Search
C-02158,2023-12-12,North,Returning,Social
C-02159,2026-01-28,West,New,Marketplace
C-02160,2024-12-17,South,VIP,Marketplace
C-02161,2023-03-02,Central,New,Organic Search
C-02162,2023-02-22,East,New,Paid Search
C-02163,2025-04-13,East,VIP,Paid Search
C-02164,2023-01-15,South,New,Paid Search
C-02165,2026-03-11,West,VIP,Paid Search
C-02166,2023-05-09,Central,Returning,Social
C-02167,2024-05-23,East,Returning,Organic Search
C-02168,2023-07-03,East,New,Social
C-02169,2025-09-15,East,New,Direct
C-02170,2025-07-16,West,New,Marketplace
C-02171,2023-11-12,Central,New,Social
C-02172,2024-07-10,North,Returning,Organic Search
C-02173,2025-11-11,West,New,Organic Search
C-02174,2025-12-19,West,Returning,Email
C-02175,2023-03-17,East,Returning,Social
C-02176,2023-07-19,North,Returning,Social
C-02177,2023-07-05,East,New,Organic Search
C-02178,2025-12-17,South,Returning,Organic Search
C-02179,2026-01-27,North,New,Email
C-02180,2023-01-17,North,New,Paid Search
C-02181,2025-11-25,Central,New,Social
C-02182,2024-03-29,Central,New,Email
C-02183,2024-06-29,East,Returning,Email
C-02184,2024-08-08,Central,Returning,Paid Search
C-02185,2025-11-13,West,Returning,Social
C-02186,2023-02-06,North,New,Paid Search
C-02187,2024-01-21,East,VIP,Organic Search
C-02188,2024-11-11,West,New,Paid Search
C-02189,2025-12-07,South,New,Marketplace
C-02190,2025-02-03,Central,Returning,Social
C-02191,2023-08-27,North,Returning,Social
C-02192,2023-12-06,East,Returning,Social
C-02193,2025-09-19,South,Returning,Organic Search
C-02194,2025-04-13,Central,New,Organic Search
C-02195,2024-05-13,North,New,Email
C-02196,2023-03-22,North,New,Marketplace
C-02197,2024-05-19,West,New,Organic Search
C-02198,2023-05-26,Central,New,Paid Search
C-02199,2023-06-10,North,Returning,Email
C-02200,2024-07-26,West,Returning,Organic Search
C-02201,2024-10-21,Central,Returning,Email
C-02202,2026-04-04,North,New,Paid Search
C-02203,2025-01-12,West,New,Social
C-02204,2025-10-30,Central,Returning,Paid Search
C-02205,2026-03-04,North,New,Email
C-02206,2023-09-21,North,Returning,Email
C-02207,2024-05-07,West,New,Direct
C-02208,2024-03-31,South,Returning,Paid Search
C-02209,2025-04-23,West,VIP,Email
C-02210,2024-05-24,East,VIP,Social
C-02211,2024-02-18,Central,New,Direct
C-02212,2025-02-16,West,Returning,Social
C-02213,2023-04-13,Central,Returning,Organic Search
C-02214,2023-03-04,South,New,Direct
C-02215,2022-11-28,South,VIP,Email
C-02216,2023-08-13,East,Returning,Direct
C-02217,2025-11-01,South,Returning,Email
C-02218,2022-11-21,West,Returning,Social
C-02219,2024-03-21,West,VIP,Direct
C-02220,2025-10-23,North,Returning,Paid Search
C-02221,2023-10-18,Central,Returning,Email
C-02222,2024-02-10,South,New,Organic Search
C-02223,2024-10-30,South,VIP,Paid Search
C-02224,2024-12-10,South,VIP,Social
C-02225,2025-11-15,Central,Returning,Paid Search
C-02226,2025-07-23,North,New,Social
C-02227,2026-01-14,Central,New,Direct
C-02228,2025-09-27,North,Returning,Email
C-02229,2026-04-25,North,Returning,Organic Search
C-02230,2025-06-06,South,New,Organic Search
C-02231,2023-11-23,North,New,Paid Search
C-02232,2023-12-16,East,New,Organic Search
C-02233,2023-07-18,North,VIP,Social
C-02234,2024-04-02,South,New,Paid Search
C-02235,2025-04-02,East,VIP,Organic Search
C-02236,2025-04-23,East,Returning,Organic Search
C-02237,2025-04-13,Central,New,Social
C-02238,2023-06-21,North,New,Paid Search
C-02239,2024-09-15,North,VIP,Organic Search
C-02240,2025-07-15,Central,VIP,Organic Search
C-02241,2025-08-04,West,Returning,Social
C-02242,2024-09-02,West,Returning,Paid Search
C-02243,2025-01-11,Central,New,Marketplace
C-02244,2023-07-23,East,New,Social
C-02245,2024-03-05,West,New,Paid Search
C-02246,2026-03-13,East,Returning,Paid Search
C-02247,2025-07-29,South,New,Email
C-02248,2025-09-19,South,New,Organic Search
C-02249,2024-04-29,North,VIP,Marketplace
C-02250,2023-12-18,West,Returning,Organic Search
C-02251,2025-08-31,North,Returning,Marketplace
C-02252,2023-09-07,North,New,Organic Search
C-02253,2023-12-05,South,VIP,Email
C-02254,2023-05-12,South,Returning,Email
C-02255,2024-02-23,South,New,Organic Search
C-02256,2025-03-30,South,Returning,Organic Search
C-02257,2024-06-03,West,VIP,Organic Search
C-02258,2023-02-12,North,New,Social
C-02259,2024-08-26,East,New,Marketplace
C-02260,2023-06-01,South,Returning,Email
C-02261,2024-09-21,North,New,Organic Search
C-02262,2025-12-11,North,Returning,Paid Search
C-02263,2024-11-16,East,Returning,Email
C-02264,2024-03-08,North,Returning,Paid Search
C-02265,2023-06-12,West,New,Organic Search
C-02266,2026-02-20,Central,VIP,Marketplace
C-02267,2023-12-07,Central,Returning,Organic Search
C-02268,2025-11-30,South,Returning,Email
C-02269,2023-12-25,North,Returning,Organic Search
C-02270,2025-03-12,South,Returning,Marketplace
C-02271,2025-12-28,Central,VIP,Paid Search
C-02272,2023-07-05,North,VIP,Paid Search
C-02273,2025-09-03,North,Returning,Organic Search
C-02274,2023-07-29,Central,New,Organic Search
C-02275,2023-12-01,South,Returning,Social
C-02276,2025-09-23,North,VIP,Social
C-02277,2025-01-01,South,Returning,Email
C-02278,2024-01-04,North,New,Organic Search
C-02279,2022-11-25,West,Returning,Paid Search
C-02280,2025-10-17,Central,New,Paid Search
C-02281,2024-05-09,North,Returning,Organic Search
C-02282,2024-03-08,West,New,Direct
C-02283,2024-05-28,South,VIP,Marketplace
C-02284,2024-03-30,North,VIP,Organic Search
C-02285,2024-10-18,Central,Returning,Paid Search
C-02286,2025-12-05,North,New,Marketplace
C-02287,2024-07-02,North,New,Marketplace
C-02288,2024-11-04,Central,New,Organic Search
C-02289,2022-12-09,Central,Returning,Social
C-02290,2026-02-13,West,New,Paid Search
C-02291,2024-04-17,West,Returning,Email
C-02292,2025-04-30,South,New,Email
C-02293,2025-01-24,North,New,Social
C-02294,2024-11-30,East,New,Email
C-02295,2025-06-04,Central,New,Organic Search
C-02296,2025-08-07,North,VIP,Paid Search
C-02297,2024-08-03,North,New,Paid Search
C-02298,2026-04-04,North,New,Paid Search
C-02299,2025-05-26,Central,VIP,Organic Search
C-02300,2025-10-20,West,New,Organic Search
C-02301,2023-05-30,North,New,Marketplace
C-02302,2023-02-04,West,New,Organic Search
C-02303,2026-03-19,Central,New,Direct
C-02304,2023-06-12,West,Returning,Marketplace
C-02305,2023-04-30,East,New,Email
C-02306,2025-05-04,South,Returning,Email
C-02307,2024-03-20,West,New,Social
C-02308,2023-07-17,North,New,Email
C-02309,2023-06-05,West,Returning,Organic Search
C-02310,2024-02-09,South,New,Organic Search
C-02311,2024-06-16,Central,New,Paid Search
C-02312,2023-06-25,Central,Returning,Organic Search
C-02313,2024-06-06,East,New,Organic Search
C-02314,2023-04-29,East,VIP,Organic Search
C-02315,2025-10-28,North,New,Paid Search
C-02316,2024-07-16,South,Returning,Marketplace
C-02317,2024-05-15,West,VIP,Direct
C-02318,2023-04-12,Central,Returning,Direct
C-02319,2023-09-03,South,New,Social
C-02320,2025-07-13,North,Returning,Paid Search
C-02321,2024-05-30,South,New,Organic Search
C-02322,2025-01-03,East,New,Email
C-02323,2025-03-03,West,Returning,Organic Search
C-02324,2024-03-24,East,New,Email
C-02325,2025-08-11,West,Returning,Paid Search
C-02326,2026-02-08,East,Returning,Social
C-02327,2024-01-30,North,Returning,Organic Search
C-02328,2022-12-12,East,New,Organic Search
C-02329,2023-06-20,South,New,Marketplace
C-02330,2023-08-19,North,New,Marketplace
C-02331,2025-03-18,West,New,Organic Search
C-02332,2023-08-16,West,New,Organic Search
C-02333,2022-12-30,South,Returning,Organic Search
C-02334,2023-06-12,North,Returning,Marketplace
C-02335,2023-09-26,South,New,Organic Search
C-02336,2023-04-13,West,New,Paid Search
C-02337,2023-11-15,North,Returning,Email
C-02338,2024-07-12,West,Returning,Paid Search
C-02339,2022-12-04,North,New,Marketplace
C-02340,2023-01-11,North,Returning,Organic Search
C-02341,2025-01-26,West,Returning,Marketplace
C-02342,2025-12-15,South,Returning,Email
C-02343,2024-07-25,South,Returning,Organic Search
C-02344,2023-05-14,Central,Returning,Organic Search
C-02345,2024-01-14,North,New,Paid Search
C-02346,2025-12-26,North,Returning,Social
C-02347,2025-07-11,West,New,Marketplace
C-02348,2023-10-10,South,New,Paid Search
C-02349,2024-05-12,North,New,Email
C-02350,2024-09-24,South,New,Email
C-02351,2023-03-20,North,New,Marketplace
C-02352,2023-11-26,West,Returning,Organic Search
C-02353,2024-05-11,East,New,Organic Search
C-02354,2025-07-24,South,New,Direct
C-02355,2022-11-24,West,VIP,Direct
C-02356,2025-08-27,West,New,Social
C-02357,2023-07-30,North,Returning,Paid Search
C-02358,2025-09-03,West,New,Organic Search
C-02359,2026-02-21,East,Returning,Marketplace
C-02360,2023-01-22,North,New,Email
C-02361,2023-05-17,North,VIP,Organic Search
C-02362,2023-08-22,North,Returning,Direct
C-02363,2025-09-29,East,VIP,Email
C-02364,2024-10-06,North,Returning,Paid Search
C-02365,2025-04-07,West,New,Social
C-02366,2024-03-10,East,New,Organic Search
C-02367,2023-09-15,Central,Returning,Organic Search
C-02368,2022-12-07,Central,New,Email
C-02369,2023-05-04,East,Returning,Organic Search
C-02370,2024-07-04,South,New,Paid Search
C-02371,2023-05-08,West,New,Email
C-02372,2025-07-03,West,VIP,Paid Search
C-02373,2023-08-21,Central,VIP,Email
C-02374,2024-11-20,South,Returning,Marketplace
C-02375,2023-07-29,East,Returning,Social
C-02376,2024-08-10,West,New,Email
C-02377,2024-04-28,Central,Returning,Organic Search
C-02378,2023-03-03,North,Returning,Marketplace
C-02379,2022-11-23,North,New,Paid Search
C-02380,2026-01-17,North,New,Paid Search
C-02381,2025-06-10,South,Returning,Email
C-02382,2025-11-06,East,VIP,Organic Search
C-02383,2023-06-16,Central,VIP,Social
C-02384,2023-12-20,North,New,Paid Search
C-02385,2026-03-28,West,Returning,Email
C-02386,2024-05-30,East,Returning,Direct
C-02387,2023-09-01,South,Returning,Organic Search
C-02388,2026-03-22,North,Returning,Marketplace
C-02389,2025-04-05,North,VIP,Organic Search
C-02390,2022-12-23,West,VIP,Organic Search
C-02391,2023-11-02,North,New,Paid Search
C-02392,2024-07-09,East,Returning,Paid Search
C-02393,2024-01-19,South,Returning,Marketplace
C-02394,2023-05-15,South,VIP,Direct
C-02395,2024-07-07,South,New,Paid Search
C-02396,2025-07-07,West,Returning,Direct
C-02397,2025-04-19,West,New,Paid Search
C-02398,2022-11-27,Central,Returning,Organic Search
C-02399,2026-02-03,South,Returning,Direct
C-02400,2024-08-16,Central,New,Direct
C-02401,2025-08-25,North,Returning,Direct
C-02402,2025-02-16,West,New,Direct
C-02403,2023-07-22,West,Returning,Email
C-02404,2023-01-20,Central,New,Paid Search
C-02405,2025-11-29,East,Returning,Organic Search
C-02406,2024-01-10,Central,VIP,Email
C-02407,2022-12-06,South,New,Paid Search
C-02408,2024-07-27,Central,Returning,Social
C-02409,2025-05-28,South,New,Marketplace
C-02410,2025-03-28,West,Returning,Organic Search
C-02411,2023-11-02,South,Returning,Email
C-02412,2023-10-06,South,Returning,Marketplace
C-02413,2025-04-20,West,Returning,Direct
C-02414,2023-05-29,West,VIP,Organic Search
C-02415,2022-12-10,South,Returning,Email
C-02416,2025-11-26,East,New,Email
C-02417,2023-01-12,Central,Returning,Organic Search
C-02418,2025-05-26,North,Returning,Marketplace
C-02419,2023-07-19,West,New,Email
C-02420,2025-01-25,South,New,Organic Search
C-02421,2024-06-09,West,New,Paid Search
C-02422,2025-03-05,North,Returning,Marketplace
C-02423,2023-01-12,North,New,Paid Search
C-02424,2025-10-04,East,Returning,Paid Search
C-02425,2026-01-21,North,VIP,Direct
C-02426,2023-12-06,South,Returning,Organic Search
C-02427,2026-02-02,Central,Returning,Paid Search
C-02428,2023-10-28,South,New,Organic Search
C-02429,2024-02-23,West,New,Email
C-02430,2026-01-31,West,Returning,Social
C-02431,2024-04-22,North,Returning,Paid Search
C-02432,2023-05-16,East,New,Social
C-02433,2026-03-06,East,New,Email
C-02434,2023-04-17,North,Returning,Social
C-02435,2025-05-24,West,Returning,Organic Search
C-02436,2024-02-04,East,New,Organic Search
C-02437,2024-12-20,West,Returning,Organic Search
C-02438,2023-08-28,West,Returning,Email
C-02439,2023-06-06,Central,New,Organic Search
C-02440,2023-08-24,Central,New,Organic Search
C-02441,2025-08-15,Central,Returning,Organic Search
C-02442,2023-06-01,North,Returning,Organic Search
C-02443,2023-04-12,South,New,Marketplace
C-02444,2025-05-18,North,Returning,Organic Search
C-02445,2023-11-07,West,Returning,Marketplace
C-02446,2023-07-05,Central,VIP,Email
C-02447,2026-04-17,North,Returning,Email
C-02448,2024-04-11,North,VIP,Organic Search
C-02449,2022-12-24,West,Returning,Organic Search
C-02450,2024-11-23,North,New,Paid Search
C-02451,2024-01-31,West,New,Organic Search
C-02452,2024-05-20,Central,Returning,Paid Search
C-02453,2025-12-10,East,Returning,Marketplace
C-02454,2025-04-18,South,Returning,Organic Search
C-02455,2023-10-27,West,New,Social
C-02456,2025-01-19,West,New,Email
C-02457,2023-10-12,Central,Returning,Email
C-02458,2025-05-08,West,Returning,Marketplace
C-02459,2023-06-15,South,Returning,Email
C-02460,2024-12-11,West,VIP,Paid Search
C-02461,2023-01-15,South,VIP,Paid Search
C-02462,2026-03-27,West,Returning,Direct
C-02463,2024-10-28,North,New,Marketplace
C-02464,2025-04-04,South,Returning,Organic Search
C-02465,2024-12-07,West,New,Organic Search
C-02466,2024-08-20,West,Returning,Organic Search
C-02467,2026-01-12,Central,Returning,Email
C-02468,2025-01-04,North,New,Organic Search
C-02469,2025-12-29,East,New,Marketplace
C-02470,2023-04-09,West,Returning,Social
C-02471,2025-04-16,South,New,Organic Search
C-02472,2025-08-14,Central,Returning,Paid Search
C-02473,2023-07-19,East,Returning,Email
C-02474,2024-03-05,South,Returning,Social
C-02475,2026-01-29,Central,VIP,Paid Search
C-02476,2025-02-08,East,New,Email
C-02477,2024-09-27,North,Returning,Organic Search
C-02478,2025-03-06,South,Returning,Social
C-02479,2025-02-03,West,New,Email
C-02480,2023-02-11,West,New,Paid Search
C-02481,2023-07-13,Central,Returning,Organic Search
C-02482,2024-02-08,North,New,Organic Search
C-02483,2024-08-29,West,Returning,Organic Search
C-02484,2023-05-06,Central,New,Paid Search
C-02485,2025-11-11,Central,VIP,Marketplace
C-02486,2024-04-21,North,VIP,Organic Search
C-02487,2024-07-22,South,New,Email
C-02488,2024-12-23,North,New,Organic Search
C-02489,2025-06-07,South,New,Organic Search
C-02490,2026-02-15,Central,VIP,Paid Search
C-02491,2025-05-10,East,Returning,Organic Search
C-02492,2025-07-12,Central,Returning,Paid Search
C-02493,2025-07-22,South,New,Paid Search
C-02494,2023-04-25,West,New,Organic Search
C-02495,2024-01-02,North,Returning,Email
C-02496,2024-01-16,North,New,Marketplace
C-02497,2023-11-26,South,Returning,Marketplace
C-02498,2025-10-22,South,Returning,Direct
C-02499,2025-05-24,West,Returning,Organic Search
C-02500,2023-07-31,South,New,Direct
C-02501,2026-04-30,West,Returning,Organic Search
C-02502,2024-05-29,West,Returning,Direct
C-02503,2026-02-01,North,Returning,Marketplace
C-02504,2023-06-20,Central,New,Organic Search
C-02505,2023-01-04,East,Returning,Paid Search
C-02506,2023-07-07,North,VIP,Paid Search
C-02507,2023-09-11,East,New,Paid Search
C-02508,2025-04-28,North,New,Social
C-02509,2025-03-21,North,New,Organic Search
C-02510,2024-05-25,East,Returning,Paid Search
C-02511,2023-02-17,Central,Returning,Organic Search
C-02512,2023-02-23,East,VIP,Organic Search
C-02513,2025-10-31,North,New,Social
C-02514,2025-02-12,North,New,Social
C-02515,2024-05-09,North,Returning,Organic Search
C-02516,2024-06-18,South,Returning,Organic Search
