customer_id,customer_segment,orders,net_revenue,gross_profit,avg_order_value,last_order_date,recency_days,top_category,value_band
C-02234,New,22,2973.10,779.83,135.14,2026-04-06,24,Apparel,Strategic
C-01976,New,28,2972.19,839.25,106.15,2026-04-20,10,Beauty,Strategic
C-00500,Returning,29,2969.70,964.24,102.40,2026-04-17,13,Books,Strategic
C-02642,New,12,2968.19,1008.84,247.35,2026-04-03,27,Apparel,Strategic
C-00390,New,17,2964.27,968.36,174.37,2026-02-03,86,Electronics,Strategic
C-02433,New,21,2962.44,1020.10,141.07,2026-04-17,13,Home,Strategic
C-02571,Returning,16,2962.04,1108.09,185.13,2026-04-05,25,Home,Strategic
C-01964,New,21,2961.67,732.95,141.03,2026-04-27,3,Electronics,Strategic
C-00137,New,25,2961.62,621.70,118.46,2026-04-17,13,Electronics,Strategic
C-00089,Returning,20,2961.51,1047.85,148.08,2026-04-11,19,Electronics,Strategic
C-01622,Returning,18,2961.40,770.23,164.52,2026-04-08,22,Apparel,Strategic
C-02576,New,22,2960.60,872.91,134.57,2026-04-24,6,Home,Strategic
C-02150,Returning,22,2959.78,977.82,134.54,2026-04-23,7,Electronics,Strategic
C-01246,New,26,2957.51,957.23,113.75,2026-04-05,25,Electronics,Strategic
C-01419,New,29,2956.42,504.14,101.95,2026-03-05,56,Beauty,Strategic
C-00736,New,15,2955.32,763.28,197.02,2025-12-25,126,Home,Strategic
C-01431,New,15,2951.78,1152.98,196.79,2026-04-28,2,Sports,Strategic
C-01402,Returning,22,2951.01,698.55,134.14,2026-04-03,27,Electronics,Strategic
C-00745,New,19,2950.27,708.31,155.28,2026-04-18,12,Home,Strategic
C-01798,New,24,2949.16,866.87,122.88,2026-04-10,20,Beauty,Strategic
C-01134,Returning,23,2948.13,828.96,128.18,2026-04-08,22,Home,Strategic
C-02552,Returning,17,2946.78,988.52,173.34,2026-02-21,68,Home,Strategic
C-01319,Returning,21,2946.54,1028.43,140.31,2026-03-19,42,Electronics,Strategic
C-01015,Returning,21,2942.64,970.73,140.13,2026-04-26,4,Books,Strategic
C-00984,New,24,2942.10,1062.09,122.59,2026-04-14,16,Home,Strategic
C-02260,Returning,22,2938.05,1077.69,133.55,2026-04-21,9,Beauty,Strategic
C-00681,Returning,21,2936.64,956.01,139.84,2026-04-27,3,Electronics,Strategic
C-00229,Returning,19,2935.91,1147.38,154.52,2026-03-18,43,Electronics,Strategic
C-00299,New,22,2935.86,522.60,133.45,2026-03-16,45,Books,Strategic
C-02421,New,18,2935.03,1007.18,163.06,2026-04-20,10,Electronics,Strategic
C-02078,Returning,19,2934.94,1134.54,154.47,2026-04-14,16,Sports,Strategic
C-01291,New,22,2934.30,1160.71,133.38,2026-03-29,32,Beauty,Strategic
C-00881,New,25,2933.07,984.19,117.32,2026-04-14,16,Electronics,Strategic
C-00814,New,18,2932.95,1185.15,162.94,2026-04-27,3,Home,Strategic
C-02073,Returning,17,2930.49,1109.39,172.38,2026-03-29,32,Books,Strategic
C-00797,New,14,2930.29,940.07,209.31,2026-04-20,10,Electronics,Strategic
C-00178,Returning,20,2930.01,1040.58,146.50,2026-04-30,0,Electronics,Strategic
C-00254,Returning,19,2928.76,1041.42,154.15,2026-03-14,47,Beauty,Strategic
C-00149,New,26,2928.61,870.80,112.64,2026-04-21,9,Beauty,Strategic
C-00488,New,20,2925.83,893.79,146.29,2026-03-27,34,Sports,Strategic
C-00212,New,23,2924.38,1128.96,127.15,2026-04-13,17,Apparel,Strategic
C-00421,New,20,2918.35,669.63,145.92,2026-03-14,47,Electronics,Strategic
C-00407,Returning,20,2917.73,905.66,145.89,2026-04-08,22,Books,Strategic
C-02568,New,26,2916.21,805.30,112.16,2026-04-16,14,Electronics,Strategic
C-00813,Returning,20,2910.09,1014.89,145.50,2026-04-05,25,Beauty,Strategic
C-02141,Returning,18,2909.37,730.87,161.63,2026-03-25,36,Electronics,Strategic
C-01802,Returning,21,2908.53,313.24,138.50,2026-03-18,43,Electronics,Strategic
C-00452,Returning,24,2908.29,954.77,121.18,2026-03-15,46,Home,Strategic
C-02202,New,21,2908.14,616.74,138.48,2026-03-24,37,Home,Strategic
C-00584,Returning,21,2904.07,527.23,138.29,2026-04-12,18,Electronics,Strategic
C-00068,Returning,19,2903.83,935.97,152.83,2026-04-21,9,Home,Strategic
C-00833,New,20,2903.04,1047.92,145.15,2026-04-29,1,Beauty,Strategic
C-02458,Returning,21,2901.49,861.04,138.17,2026-04-20,10,Apparel,Strategic
C-00397,New,22,2897.78,1067.65,131.72,2026-03-11,50,Home,Strategic
C-01612,Returning,23,2897.04,708.97,125.96,2026-04-22,8,Sports,Strategic
C-01758,Returning,22,2895.16,903.75,131.60,2026-02-16,73,Home,Strategic
C-02413,Returning,25,2894.65,1091.81,115.79,2026-03-30,31,Books,Strategic
C-01939,New,27,2893.58,855.22,107.17,2026-04-16,14,Electronics,Strategic
C-00075,Returning,11,2888.63,940.62,262.60,2025-12-10,141,Electronics,Strategic
C-00863,Returning,16,2886.74,1094.07,180.42,2026-04-19,11,Home,Strategic
C-01425,New,20,2883.83,957.83,144.19,2025-12-23,128,Books,Strategic
C-00730,Returning,23,2882.76,842.82,125.34,2026-03-03,58,Sports,Strategic
C-00105,Returning,22,2882.25,949.13,131.01,2026-04-10,20,Electronics,Strategic
C-01302,New,23,2882.11,691.43,125.31,2026-04-02,28,Electronics,Strategic
C-02557,Returning,25,2878.10,827.90,115.12,2026-04-24,6,Electronics,Strategic
C-01075,New,18,2877.54,1061.37,159.86,2026-03-24,37,Electronics,Strategic
C-01765,Returning,21,2875.15,952.53,136.91,2026-04-29,1,Books,Strategic
C-00608,Returning,19,2873.95,643.27,151.26,2026-04-11,19,Electronics,Strategic
C-01995,Returning,20,2868.46,484.96,143.42,2026-01-17,103,Electronics,Strategic
C-01077,New,18,2866.19,927.56,159.23,2026-04-14,16,Home,Strategic
C-00317,New,25,2866.13,630.70,114.65,2026-04-20,10,Electronics,Strategic
C-01511,Returning,19,2864.41,987.25,150.76,2026-02-23,66,Electronics,Strategic
C-02720,Returning,20,2861.85,1199.28,143.09,2026-03-10,51,Home,Strategic
C-00481,New,19,2859.16,1060.65,150.48,2026-04-30,0,Electronics,Strategic
C-00687,New,22,2858.29,1081.05,129.92,2026-03-30,31,Home,Strategic
C-00014,New,19,2852.71,1018.64,150.14,2026-01-13,107,Beauty,Strategic
C-02082,New,22,2851.93,1133.86,129.63,2026-03-24,37,Home,Strategic
C-00572,Returning,20,2850.45,933.82,142.52,2026-01-02,118,Home,Strategic
C-00790,New,18,2847.24,980.40,158.18,2026-02-26,63,Home,Strategic
C-01195,New,23,2842.32,1083.43,123.58,2026-04-21,9,Sports,Strategic
C-00821,New,19,2840.22,630.25,149.49,2026-03-27,34,Electronics,Strategic
C-00306,Returning,19,2837.78,704.29,149.36,2026-04-30,0,Apparel,Strategic
C-02550,Returning,19,2837.12,1020.24,149.32,2026-04-18,12,Home,Strategic
C-00038,New,23,2836.83,1102.56,123.34,2026-04-16,14,Sports,Strategic
C-02356,New,23,2835.82,682.95,123.30,2026-04-11,19,Beauty,Strategic
C-01522,New,25,2835.13,970.91,113.41,2026-04-06,24,Books,Strategic
C-02715,New,20,2834.36,648.98,141.72,2026-03-26,35,Electronics,Strategic
C-01142,New,23,2834.00,931.38,123.22,2026-04-16,14,Electronics,Strategic
C-01159,New,20,2833.87,829.50,141.69,2026-02-25,64,Electronics,Strategic
C-01091,New,27,2833.07,649.30,104.93,2026-04-27,3,Electronics,Strategic
C-00522,New,21,2832.60,1015.62,134.89,2026-02-20,69,Home,Strategic
C-00228,Returning,24,2832.24,117.30,118.01,2026-04-28,2,Electronics,Strategic
C-02022,Returning,20,2829.44,940.10,141.47,2026-03-09,52,Electronics,Strategic
C-01410,New,18,2829.10,996.61,157.17,2026-04-11,19,Electronics,Strategic
C-00055,Returning,20,2828.64,607.64,141.43,2026-04-19,11,Electronics,Strategic
C-00335,New,25,2827.44,1043.28,113.10,2026-02-22,67,Books,Strategic
C-02396,Returning,21,2826.90,931.00,134.61,2026-04-05,25,Electronics,Strategic
C-00705,Returning,18,2826.24,1040.87,157.01,2026-04-11,19,Electronics,Strategic
C-01801,New,15,2825.02,881.16,188.33,2026-02-01,88,Electronics,Strategic
C-00670,New,24,2822.90,1017.34,117.62,2026-04-11,19,Apparel,Strategic
C-00372,New,22,2820.38,884.01,128.20,2026-04-07,23,Sports,Strategic
C-02034,Returning,24,2818.21,798.42,117.43,2026-04-28,2,Electronics,Strategic
C-01858,Returning,23,2817.21,873.53,122.49,2026-03-09,52,Books,Strategic
C-00618,New,28,2811.19,558.05,100.40,2026-04-10,20,Electronics,Strategic
C-00771,New,24,2810.19,920.42,117.09,2026-04-28,2,Electronics,Strategic
C-01889,New,23,2808.38,961.00,122.10,2026-01-03,117,Home,Strategic
C-01865,Returning,15,2800.31,1099.31,186.69,2026-04-21,9,Electronics,Strategic
C-00130,Returning,25,2799.18,712.10,111.97,2026-04-13,17,Apparel,Strategic
C-02553,New,27,2799.05,790.15,103.67,2026-04-03,27,Apparel,Strategic
C-01588,New,19,2795.67,975.85,147.14,2026-04-17,13,Electronics,Strategic
C-01501,Returning,16,2793.81,1006.63,174.61,2026-02-27,62,Electronics,Strategic
C-02472,Returning,22,2793.10,754.64,126.96,2026-04-23,7,Home,Strategic
C-00636,Returning,17,2792.44,983.50,164.26,2026-04-30,0,Home,Strategic
C-01488,New,19,2792.37,907.39,146.97,2026-04-21,9,Electronics,Strategic
C-00456,New,26,2792.19,881.50,107.39,2026-04-26,4,Home,Strategic
C-00419,Returning,20,2789.57,888.22,139.48,2026-04-22,8,Apparel,Strategic
C-00709,New,23,2789.36,529.09,121.28,2026-03-12,49,Sports,Strategic
C-01922,Returning,21,2785.83,1021.72,132.66,2026-04-13,17,Electronics,Strategic
C-02522,Returning,17,2784.68,817.40,163.80,2026-01-02,118,Home,Strategic
C-01530,Returning,15,2784.41,884.11,185.63,2026-04-15,15,Home,Strategic
C-00673,New,26,2777.67,1112.97,106.83,2026-01-28,92,Beauty,Strategic
C-02061,Returning,21,2774.66,745.22,132.13,2026-03-14,47,Home,Strategic
C-00595,New,20,2768.56,925.33,138.43,2026-04-24,6,Sports,Strategic
C-02093,New,25,2768.17,1022.20,110.73,2026-03-24,37,Electronics,Strategic
C-02696,Returning,20,2765.95,-156.29,138.30,2026-04-25,5,Electronics,Strategic
C-00460,Returning,20,2765.52,868.94,138.28,2026-04-20,10,Books,Strategic
C-02322,New,22,2764.45,945.64,125.66,2026-04-10,20,Electronics,Strategic
C-00226,New,23,2763.96,990.08,120.17,2025-11-15,166,Home,Strategic
C-00505,New,22,2763.46,886.22,125.61,2026-04-22,8,Electronics,Strategic
C-00422,New,21,2763.21,885.20,131.58,2026-02-21,68,Electronics,Strategic
C-01252,Returning,14,2758.84,1027.09,197.06,2026-04-18,12,Electronics,Strategic
C-01111,New,21,2757.88,941.70,131.33,2026-04-20,10,Home,Strategic
C-00276,Returning,18,2755.93,834.65,153.11,2026-04-10,20,Electronics,Strategic
C-02189,New,23,2755.36,1070.80,119.80,2026-04-13,17,Beauty,Strategic
C-00511,New,21,2754.43,1118.00,131.16,2026-03-30,31,Apparel,Strategic
C-02074,Returning,23,2752.94,314.77,119.69,2026-04-29,1,Electronics,Strategic
C-01623,New,24,2750.38,761.43,114.60,2026-04-01,29,Home,Strategic
C-02016,New,13,2748.16,640.28,211.40,2026-04-22,8,Electronics,Strategic
C-02171,New,18,2747.94,704.93,152.66,2026-04-20,10,Electronics,Strategic
C-01537,New,19,2746.63,764.59,144.56,2026-03-20,41,Home,Strategic
C-02420,New,15,2745.60,906.46,183.04,2026-04-28,2,Electronics,Strategic
C-00050,New,18,2745.35,841.80,152.52,2026-04-29,1,Electronics,Strategic
C-02694,New,20,2745.05,1050.68,137.25,2026-03-07,54,Home,Strategic
C-00659,Returning,17,2742.91,1055.00,161.35,2026-04-30,0,Electronics,Strategic
C-00890,Returning,19,2741.10,612.10,144.27,2026-03-06,55,Home,Strategic
C-01150,New,18,2740.92,963.71,152.27,2026-03-25,36,Electronics,Strategic
C-02422,Returning,23,2740.65,674.74,119.16,2026-03-25,36,Home,Strategic
C-01855,Returning,21,2740.58,1076.36,130.50,2026-04-02,28,Sports,Strategic
C-00614,New,24,2740.15,494.51,114.17,2026-04-18,12,Sports,Strategic
C-02656,Returning,18,2738.50,939.94,152.14,2026-04-15,15,Beauty,Strategic
C-02718,Returning,20,2737.50,1038.07,136.88,2026-03-13,48,Electronics,Strategic
C-02626,Returning,20,2735.78,470.12,136.79,2026-04-07,23,Electronics,Strategic
C-02520,Returning,17,2735.27,935.69,160.90,2026-04-11,19,Sports,Strategic
C-01824,Returning,21,2733.35,1209.25,130.16,2026-03-28,33,Apparel,Strategic
C-00520,Returning,18,2732.71,1029.99,151.82,2026-04-08,22,Home,Strategic
C-00860,Returning,21,2731.71,1009.08,130.08,2026-03-09,52,Electronics,Strategic
C-01380,Returning,19,2730.27,837.33,143.70,2026-03-14,47,Electronics,Strategic
C-01949,Returning,15,2729.92,886.08,181.99,2026-03-20,41,Sports,Strategic
C-00586,New,22,2729.51,611.65,124.07,2026-03-10,51,Home,Strategic
C-00767,New,31,2729.07,632.58,88.03,2026-04-10,20,Home,Strategic
C-01581,New,21,2728.86,626.49,129.95,2026-04-23,7,Electronics,Strategic
C-00102,Returning,21,2726.84,992.69,129.85,2026-03-05,56,Home,Strategic
C-00467,New,15,2726.31,974.22,181.75,2026-03-11,50,Electronics,Strategic
C-01730,Returning,25,2725.69,718.55,109.03,2026-04-27,3,Home,Strategic
C-02799,New,22,2725.50,344.65,123.89,2026-03-21,40,Sports,Strategic
C-00286,New,17,2723.99,857.40,160.23,2026-04-12,18,Electronics,Strategic
C-00921,Returning,19,2722.80,1033.32,143.31,2026-03-09,52,Books,Strategic
C-02514,New,12,2719.65,939.91,226.64,2026-03-04,57,Electronics,Strategic
C-01567,New,22,2714.89,872.56,123.40,2026-04-10,20,Electronics,Strategic
C-01994,New,24,2712.48,588.70,113.02,2026-04-17,13,Sports,Strategic
C-00401,Returning,19,2711.12,898.74,142.69,2026-03-30,31,Books,Strategic
C-01423,New,21,2711.06,816.70,129.10,2026-04-09,21,Home,Strategic
C-00527,Returning,19,2708.02,948.61,142.53,2026-02-24,65,Electronics,Strategic
C-00952,Returning,18,2707.95,1006.57,150.44,2026-04-23,7,Home,Strategic
C-01952,Returning,23,2707.87,949.68,117.73,2026-04-08,22,Electronics,Strategic
C-01956,New,15,2705.59,856.80,180.37,2026-04-22,8,Home,Strategic
C-01372,New,21,2705.28,607.07,128.82,2026-02-20,69,Electronics,Strategic
C-00920,Returning,23,2704.95,471.93,117.61,2026-04-21,9,Electronics,Strategic
C-01263,Returning,17,2703.99,918.00,159.06,2026-03-27,34,Electronics,Strategic
C-01184,New,18,2703.43,809.28,150.19,2026-04-09,21,Electronics,Strategic
C-01439,Returning,26,2699.23,768.10,103.82,2026-03-26,35,Electronics,Strategic
C-00430,New,23,2696.13,417.56,117.22,2025-12-26,125,Electronics,Strategic
C-00961,New,21,2694.20,1059.09,128.30,2026-04-13,17,Beauty,Strategic
C-02578,Returning,20,2692.71,829.47,134.64,2026-04-17,13,Sports,Strategic
C-00607,Returning,16,2690.84,1120.90,168.18,2026-04-03,27,Home,Strategic
C-00900,New,19,2688.21,719.79,141.48,2026-03-17,44,Electronics,Strategic
C-00515,Returning,20,2687.96,806.56,134.40,2026-04-13,17,Apparel,Strategic
C-02135,Returning,17,2686.92,1026.11,158.05,2026-03-10,51,Beauty,Strategic
C-01441,Returning,27,2685.51,422.83,99.46,2026-04-09,21,Beauty,Strategic
C-00358,Returning,23,2683.84,887.63,116.69,2026-03-13,48,Electronics,Strategic
C-01341,New,18,2679.53,604.71,148.86,2026-04-27,3,Electronics,Strategic
C-02582,New,16,2672.05,927.19,167.00,2026-03-18,43,Electronics,Strategic
C-00023,New,22,2670.09,583.51,121.37,2026-04-17,13,Electronics,Strategic
C-01347,Returning,19,2664.66,1004.35,140.25,2026-04-23,7,Books,Strategic
C-02636,New,23,2660.42,846.74,115.67,2026-04-08,22,Electronics,Strategic
C-02794,Returning,19,2658.47,834.27,139.92,2026-04-08,22,Electronics,Strategic
C-00275,Returning,22,2657.77,319.81,120.81,2026-03-19,42,Electronics,Strategic
C-00939,New,24,2656.99,890.20,110.71,2026-04-16,14,Apparel,Strategic
C-02749,Returning,22,2656.72,582.05,120.76,2026-04-07,23,Electronics,Strategic
C-02658,Returning,18,2656.09,1021.37,147.56,2026-04-07,23,Sports,Strategic
C-01182,New,26,2654.90,434.64,102.11,2026-04-08,22,Electronics,Strategic
C-00414,Returning,12,2653.46,776.91,221.12,2026-04-24,6,Electronics,Strategic
C-02430,Returning,19,2652.58,859.82,139.61,2026-03-29,32,Home,Strategic
C-01966,Returning,20,2650.76,869.61,132.54,2026-04-04,26,Apparel,Strategic
C-01373,New,25,2647.45,837.43,105.90,2026-04-26,4,Beauty,Strategic
C-00765,Returning,22,2643.95,890.06,120.18,2026-04-29,1,Home,Strategic
C-01128,New,15,2643.75,767.03,176.25,2026-04-24,6,Sports,Strategic
C-00446,Returning,23,2639.82,771.71,114.77,2026-04-06,24,Home,Strategic
C-01171,Returning,23,2639.66,942.26,114.77,2025-12-20,131,Home,Strategic
C-01596,Returning,22,2637.53,504.10,119.89,2026-02-27,62,Books,Strategic
C-00316,Returning,20,2634.57,825.98,131.73,2026-03-26,35,Home,Strategic
C-00220,New,17,2632.13,1107.40,154.83,2026-04-06,24,Home,Strategic
C-02112,Returning,22,2631.71,417.04,119.62,2026-04-28,2,Sports,Strategic
C-00168,Returning,23,2630.47,554.05,114.37,2026-04-04,26,Home,Strategic
C-01305,Returning,17,2628.74,568.76,154.63,2026-04-28,2,Electronics,Strategic
C-01818,Returning,19,2628.64,987.29,138.35,2026-04-04,26,Home,Strategic
C-01606,Returning,19,2628.16,1017.11,138.32,2026-04-17,13,Beauty,Strategic
C-00783,Returning,20,2627.04,736.04,131.35,2026-04-14,16,Home,Strategic
C-00342,New,17,2625.15,1025.68,154.42,2026-04-11,19,Home,Strategic
C-01828,New,20,2625.07,696.01,131.25,2026-02-05,84,Electronics,Strategic
C-01975,Returning,23,2621.46,707.99,113.98,2026-04-24,6,Beauty,Strategic
C-01137,Returning,22,2620.97,965.33,119.14,2026-02-20,69,Beauty,Strategic
C-00269,New,22,2612.71,840.05,118.76,2026-04-25,5,Electronics,Strategic
C-00309,New,21,2612.15,927.63,124.39,2026-04-03,27,Books,Strategic
C-01396,New,18,2612.07,595.30,145.12,2026-04-03,27,Electronics,Strategic
C-00711,New,13,2611.44,988.41,200.88,2026-04-01,29,Electronics,Strategic
C-02484,New,24,2610.90,861.73,108.79,2026-04-25,5,Beauty,Strategic
C-02481,Returning,24,2610.53,204.50,108.77,2026-02-24,65,Home,Strategic
C-00518,New,24,2610.33,730.71,108.76,2026-01-17,103,Beauty,Strategic
C-01656,Returning,26,2610.24,519.02,100.39,2026-01-23,97,Home,Strategic
C-02293,New,23,2609.53,980.58,113.46,2026-04-14,16,Beauty,Strategic
C-00886,Returning,22,2608.80,748.26,118.58,2026-02-14,75,Electronics,Strategic
C-01904,New,21,2607.03,689.47,124.14,2026-04-16,14,Apparel,Strategic
C-02075,Returning,19,2601.97,852.97,136.95,2026-04-23,7,Electronics,Strategic
C-00002,Returning,21,2599.90,1008.25,123.80,2026-03-13,48,Home,Strategic
C-01440,Returning,15,2598.78,863.49,173.25,2026-02-27,62,Electronics,Strategic
C-02397,New,23,2598.34,928.34,112.97,2026-04-13,17,Electronics,Strategic
C-01760,Returning,17,2598.15,798.96,152.83,2026-03-31,30,Home,Strategic
C-01472,New,17,2595.20,935.49,152.66,2026-04-30,0,Apparel,Strategic
C-01644,New,26,2595.09,525.00,99.81,2026-04-06,24,Apparel,Strategic
C-01001,Returning,22,2595.05,78.38,117.96,2025-11-04,177,Electronics,Strategic
C-01664,Returning,21,2591.74,854.99,123.42,2026-03-07,54,Electronics,Strategic
C-00017,New,20,2587.29,479.03,129.36,2026-04-25,5,Electronics,Strategic
C-00138,Returning,22,2587.23,-39.25,117.60,2026-03-31,30,Home,Strategic
C-02645,New,17,2587.18,754.03,152.19,2026-04-20,10,Electronics,Strategic
C-01375,New,23,2586.97,972.33,112.48,2026-04-18,12,Apparel,Strategic
C-02431,Returning,17,2581.27,777.33,151.84,2026-04-19,11,Electronics,Strategic
C-00466,New,14,2580.83,933.76,184.35,2026-04-15,15,Beauty,Strategic
C-02617,Returning,21,2579.89,674.20,122.85,2026-04-07,23,Books,Strategic
C-02133,New,18,2578.68,751.99,143.26,2026-04-28,2,Beauty,Strategic
C-01602,Returning,23,2578.14,529.85,112.09,2026-04-16,14,Home,Strategic
C-01549,Returning,19,2575.57,870.76,135.56,2026-03-28,33,Electronics,Strategic
C-00845,New,27,2575.39,645.73,95.38,2026-04-23,7,Electronics,Strategic
C-02305,New,22,2573.30,882.18,116.97,2026-04-17,13,Electronics,Strategic
C-01561,New,18,2572.86,859.23,142.94,2026-04-18,12,Electronics,Strategic
C-02279,Returning,22,2571.45,457.41,116.88,2026-04-19,11,Home,Strategic
C-02098,New,27,2570.01,994.72,95.19,2026-03-24,37,Home,Strategic
C-01156,Returning,18,2568.54,444.86,142.70,2026-03-31,30,Books,Strategic
C-01507,Returning,24,2567.17,910.99,106.97,2026-04-24,6,Apparel,Strategic
C-01579,New,16,2563.17,819.25,160.20,2026-04-26,4,Beauty,Strategic
C-02469,New,22,2561.03,911.97,116.41,2026-04-13,17,Electronics,Strategic
C-01446,Returning,20,2560.89,347.82,128.04,2026-04-30,0,Apparel,Strategic
C-01120,New,14,2558.37,689.63,182.74,2026-02-01,88,Sports,Strategic
C-00893,New,25,2557.30,541.80,102.29,2026-04-15,15,Home,Strategic
C-01344,New,21,2552.45,203.11,121.55,2026-02-20,69,Electronics,Strategic
C-00541,Returning,19,2551.09,978.79,134.27,2026-04-25,5,Electronics,Strategic
C-01124,New,22,2548.16,410.33,115.83,2026-04-25,5,Electronics,Strategic
C-00838,New,18,2547.06,701.19,141.50,2026-02-21,68,Electronics,Strategic
C-01756,Returning,19,2546.83,907.53,134.04,2026-03-23,38,Electronics,Strategic
C-01384,Returning,17,2546.41,988.95,149.79,2026-04-06,24,Home,Strategic
C-01833,Returning,21,2542.57,763.38,121.07,2026-04-03,27,Electronics,Strategic
C-02621,New,18,2542.04,1066.02,141.22,2026-04-29,1,Electronics,Strategic
C-00071,Returning,21,2539.18,619.21,120.91,2026-04-14,16,Electronics,Strategic
C-01651,New,17,2537.65,975.08,149.27,2026-03-10,51,Home,Strategic
C-00162,Returning,16,2536.49,941.13,158.53,2026-04-04,26,Home,Strategic
C-01288,Returning,17,2535.21,965.33,149.13,2026-03-12,49,Home,Strategic
C-00905,New,16,2533.41,862.84,158.34,2026-04-17,13,Electronics,Strategic
C-01412,Returning,18,2527.26,718.16,140.40,2026-04-21,9,Home,Strategic
C-01815,Returning,14,2526.62,810.50,180.47,2025-12-28,123,Home,Strategic
C-00781,Returning,21,2526.26,811.77,120.30,2026-04-11,19,Electronics,Strategic
C-02712,Returning,15,2526.03,841.08,168.40,2026-04-30,0,Electronics,Strategic
C-02294,New,20,2525.20,851.28,126.26,2026-04-27,3,Apparel,Strategic
C-02676,New,19,2522.56,816.70,132.77,2026-03-16,45,Beauty,Strategic
C-01631,Returning,18,2522.15,745.28,140.12,2026-03-13,48,Beauty,Strategic
C-01131,New,23,2521.51,901.93,109.63,2026-04-06,24,Electronics,Strategic
C-02793,New,19,2517.37,664.56,132.49,2026-02-25,64,Beauty,Strategic
C-02280,New,12,2516.64,928.19,209.72,2025-12-22,129,Electronics,Strategic
C-00026,Returning,21,2516.16,665.46,119.82,2026-04-11,19,Home,Strategic
C-01557,Returning,14,2515.74,794.94,179.70,2026-04-14,16,Electronics,Strategic
C-01256,Returning,24,2513.75,721.13,104.74,2026-04-17,13,Beauty,Strategic
C-00628,New,21,2512.28,790.40,119.63,2026-04-17,13,Home,Strategic
C-01063,Returning,21,2505.48,546.12,119.31,2026-03-07,54,Apparel,Strategic
C-01915,Returning,18,2502.80,876.95,139.04,2026-03-23,38,Electronics,Strategic
C-00018,New,15,2501.74,867.95,166.78,2026-04-25,5,Electronics,Strategic
C-00731,New,19,2498.00,813.70,131.47,2026-04-13,17,Apparel,Strategic
C-00561,New,23,2497.55,997.35,108.59,2026-04-18,12,Home,Strategic
C-01667,Returning,22,2497.22,683.78,113.51,2026-03-19,42,Electronics,Strategic
C-02329,New,18,2496.71,1012.91,138.71,2026-04-29,1,Home,Strategic
C-01836,New,24,2494.52,397.03,103.94,2026-04-11,19,Electronics,Strategic
C-02466,Returning,23,2494.00,983.51,108.43,2026-04-02,28,Apparel,Strategic
C-02447,Returning,17,2493.83,952.84,146.70,2026-04-19,11,Home,Strategic
C-01655,New,16,2493.32,926.18,155.83,2026-04-25,5,Home,Strategic
C-01893,Returning,16,2487.00,849.88,155.44,2026-04-20,10,Electronics,Strategic
C-02747,New,23,2486.98,888.02,108.13,2026-04-16,14,Apparel,Strategic
C-01598,Returning,18,2486.78,427.98,138.15,2026-04-26,4,Apparel,Strategic
C-02001,New,24,2486.61,833.89,103.61,2026-04-18,12,Electronics,Strategic
C-01382,New,15,2484.99,915.03,165.67,2026-04-28,2,Electronics,Strategic
C-02607,New,17,2484.36,1026.76,146.14,2026-04-04,26,Apparel,Strategic
C-01502,Returning,20,2483.85,484.73,124.19,2026-03-23,38,Electronics,Strategic
C-00377,Returning,20,2483.81,922.10,124.19,2026-04-29,1,Beauty,Strategic
C-02669,New,25,2482.21,761.77,99.29,2026-04-29,1,Sports,Strategic
C-02533,New,19,2479.01,987.85,130.47,2026-04-22,8,Home,Strategic
C-00157,New,16,2477.35,741.33,154.83,2026-04-29,1,Beauty,Strategic
C-00217,New,15,2477.13,797.24,165.14,2026-03-11,50,Electronics,Strategic
C-00533,Returning,23,2477.12,913.95,107.70,2026-03-16,45,Home,Strategic
C-02410,Returning,18,2476.54,660.01,137.59,2026-04-10,20,Electronics,Strategic
C-00046,Returning,17,2475.59,984.93,145.62,2026-04-17,13,Beauty,Strategic
C-00095,New,16,2473.58,959.55,154.60,2026-04-09,21,Sports,Strategic
C-02071,Returning,21,2471.80,828.00,117.70,2026-04-02,28,Beauty,Strategic
C-00464,New,20,2471.44,810.77,123.57,2026-04-25,5,Home,Strategic
C-01897,Returning,20,2469.05,681.55,123.45,2026-01-28,92,Sports,Strategic
C-02102,Returning,24,2466.57,787.44,102.77,2026-04-20,10,Beauty,Strategic
C-00477,New,16,2466.49,879.81,154.16,2026-03-27,34,Apparel,Strategic
C-01354,Returning,20,2463.89,807.36,123.19,2026-04-21,9,Electronics,Strategic
C-01112,Returning,17,2461.87,891.47,144.82,2026-02-17,72,Home,Strategic
C-00906,New,15,2458.19,833.85,163.88,2026-03-03,58,Books,Strategic
C-00072,New,18,2457.29,815.35,136.52,2026-01-28,92,Home,Strategic
C-01324,Returning,15,2456.78,830.60,163.79,2026-04-07,23,Electronics,Strategic
C-00416,New,11,2453.97,855.75,223.09,2026-02-06,83,Home,Strategic
C-01696,New,22,2449.36,989.72,111.33,2026-04-25,5,Apparel,Strategic
C-00966,Returning,12,2442.57,996.96,203.55,2026-04-10,20,Electronics,Strategic
C-02655,Returning,18,2433.13,816.35,135.17,2026-04-26,4,Home,Strategic
C-02229,Returning,24,2427.07,718.10,101.13,2026-01-08,112,Beauty,Strategic
C-00852,Returning,17,2425.71,824.80,142.69,2026-02-27,62,Electronics,Strategic
C-00980,Returning,22,2424.87,875.78,110.22,2026-04-03,27,Home,Strategic
C-01857,Returning,22,2424.62,514.80,110.21,2026-04-30,0,Electronics,Strategic
